
0.000000 0.000000 131.172000
0.025000 0.000000 135.735000
0.050000 0.000000 140.720000
0.075000 0.000000 145.645000
0.100000 0.000000 151.109000
0.125000 0.000000 156.542000
0.150000 0.000000 161.509000
0.175000 0.000000 168.668000
0.200000 0.000000 175.092000
0.225000 0.000000 181.470000
0.250000 0.000000 188.776000
0.275000 0.000000 197.823000
0.300000 0.000000 206.032000

0.000000 0.025000 131.513000
0.025000 0.025000 136.249000
0.050000 0.025000 141.076000
0.075000 0.025000 146.367000
0.100000 0.025000 152.215000
0.125000 0.025000 157.428000
0.150000 0.025000 164.252000
0.175000 0.025000 170.742000
0.200000 0.025000 176.636000
0.225000 0.025000 183.613000
0.250000 0.025000 191.794000
0.275000 0.025000 199.122000
0.300000 0.025000 209.102000

0.000000 0.050000 132.243000
0.025000 0.050000 136.838000
0.050000 0.050000 142.160000
0.075000 0.050000 147.271000
0.100000 0.050000 153.496000
0.125000 0.050000 158.958000
0.150000 0.050000 165.796000
0.175000 0.050000 171.338000
0.200000 0.050000 178.414000
0.225000 0.050000 187.296000
0.250000 0.050000 195.124000
0.275000 0.050000 205.340000
0.300000 0.050000 212.428000

0.000000 0.075000 132.927000
0.025000 0.075000 137.555000
0.050000 0.075000 142.565000
0.075000 0.075000 148.255000
0.100000 0.075000 154.415000
0.125000 0.075000 160.929000
0.150000 0.075000 168.277000
0.175000 0.075000 173.738000
0.200000 0.075000 182.998000
0.225000 0.075000 188.270000
0.250000 0.075000 198.216000
0.275000 0.075000 207.123000
0.300000 0.075000 219.580000

0.000000 0.100000 133.386000
0.025000 0.100000 138.551000
0.050000 0.100000 143.856000
0.075000 0.100000 149.628000
0.100000 0.100000 155.355000
0.125000 0.100000 162.259000
0.150000 0.100000 168.125000
0.175000 0.100000 177.378000
0.200000 0.100000 184.232000
0.225000 0.100000 193.075000
0.250000 0.100000 201.101000
0.275000 0.100000 210.750000
0.300000 0.100000 222.554000

0.000000 0.125000 133.993000
0.025000 0.125000 139.027000
0.050000 0.125000 145.028000
0.075000 0.125000 151.173000
0.100000 0.125000 157.154000
0.125000 0.125000 163.277000
0.150000 0.125000 171.432000
0.175000 0.125000 178.319000
0.200000 0.125000 187.545000
0.225000 0.125000 195.481000
0.250000 0.125000 205.998000
0.275000 0.125000 215.052000
0.300000 0.125000 226.688000

0.000000 0.150000 134.521000
0.025000 0.150000 140.258000
0.050000 0.150000 146.000000
0.075000 0.150000 152.671000
0.100000 0.150000 158.839000
0.125000 0.150000 165.695000
0.150000 0.150000 173.673000
0.175000 0.150000 181.163000
0.200000 0.150000 190.620000
0.225000 0.150000 198.726000
0.250000 0.150000 209.796000
0.275000 0.150000 220.762000
0.300000 0.150000 231.035000

0.000000 0.175000 135.557000
0.025000 0.175000 141.016000
0.050000 0.175000 146.666000
0.075000 0.175000 153.752000
0.100000 0.175000 160.417000
0.125000 0.175000 167.436000
0.150000 0.175000 174.626000
0.175000 0.175000 185.295000
0.200000 0.175000 191.745000
0.225000 0.175000 203.538000
0.250000 0.175000 215.970000
0.275000 0.175000 221.530000
0.300000 0.175000 238.889000

0.000000 0.200000 136.276000
0.025000 0.200000 142.006000
0.050000 0.200000 148.486000
0.075000 0.200000 154.490000
0.100000 0.200000 161.780000
0.125000 0.200000 168.816000
0.150000 0.200000 178.484000
0.175000 0.200000 187.037000
0.200000 0.200000 196.194000
0.225000 0.200000 207.816000
0.250000 0.200000 219.550000
0.275000 0.200000 230.244000
0.300000 0.200000 243.912000

0.000000 0.225000 137.038000
0.025000 0.225000 143.444000
0.050000 0.225000 149.657000
0.075000 0.225000 156.578000
0.100000 0.225000 164.877000
0.125000 0.225000 171.122000
0.150000 0.225000 180.887000
0.175000 0.225000 189.532000
0.200000 0.225000 199.417000
0.225000 0.225000 212.477000
0.250000 0.225000 224.606000
0.275000 0.225000 235.155000
0.300000 0.225000 251.063000

0.000000 0.250000 137.874000
0.025000 0.250000 144.599000
0.050000 0.250000 150.856000
0.075000 0.250000 157.971000
0.100000 0.250000 165.850000
0.125000 0.250000 175.015000
0.150000 0.250000 183.941000
0.175000 0.250000 193.610000
0.200000 0.250000 205.842000
0.225000 0.250000 216.919000
0.250000 0.250000 229.064000
0.275000 0.250000 245.981000
0.300000 0.250000 258.380000

0.000000 0.275000 138.941000
0.025000 0.275000 145.165000
0.050000 0.275000 152.795000
0.075000 0.275000 160.486500
0.100000 0.275000 168.375000
0.125000 0.275000 177.064000
0.150000 0.275000 187.784000
0.175000 0.275000 197.361000
0.200000 0.275000 208.799000
0.225000 0.275000 222.556000
0.250000 0.275000 236.553500
0.275000 0.275000 253.114000
0.300000 0.275000 270.706000

0.000000 0.300000 139.982000
0.025000 0.300000 147.103000
0.050000 0.300000 154.541000
0.075000 0.300000 162.344000
0.100000 0.300000 170.697000
0.125000 0.300000 180.059000
0.150000 0.300000 189.514500
0.175000 0.300000 202.148000
0.200000 0.300000 213.803500
0.225000 0.300000 228.152500
0.250000 0.300000 242.457000
0.275000 0.300000 260.102000
0.300000 0.300000 279.535000
