
0.000000 0.000000 131.172000
0.025000 0.000000 140.736000
0.050000 0.000000 151.134000
0.075000 0.000000 162.965000
0.100000 0.000000 175.576000
0.125000 0.000000 189.715000
0.150000 0.000000 204.626000
0.175000 0.000000 222.701000
0.200000 0.000000 243.783000
0.225000 0.000000 265.292000
0.250000 0.000000 293.127000
0.275000 0.000000 323.474000
0.300000 0.000000 357.644000

0.000000 0.025000 132.142000
0.025000 0.025000 141.906000
0.050000 0.025000 153.263000
0.075000 0.025000 166.190000
0.100000 0.025000 179.090000
0.125000 0.025000 195.820000
0.150000 0.025000 212.924000
0.175000 0.025000 233.748000
0.200000 0.025000 255.586000
0.225000 0.025000 282.758000
0.250000 0.025000 312.425000
0.275000 0.025000 348.259000
0.300000 0.025000 391.217000

0.000000 0.050000 133.273000
0.025000 0.050000 143.994000
0.050000 0.050000 155.778000
0.075000 0.050000 169.009000
0.100000 0.050000 184.881000
0.125000 0.050000 201.660000
0.150000 0.050000 221.265000
0.175000 0.050000 244.532000
0.200000 0.050000 271.945000
0.225000 0.050000 303.598000
0.250000 0.050000 340.719000
0.275000 0.050000 382.681000
0.300000 0.050000 438.577000

0.000000 0.075000 134.691000
0.025000 0.075000 146.012000
0.050000 0.075000 159.058000
0.075000 0.075000 173.336000
0.100000 0.075000 191.083000
0.125000 0.075000 209.684000
0.150000 0.075000 233.087000
0.175000 0.075000 258.314000
0.200000 0.075000 288.949000
0.225000 0.075000 328.075000
0.250000 0.075000 375.873000
0.275000 0.075000 432.887000
0.300000 0.075000 503.283000

0.000000 0.100000 136.412000
0.025000 0.100000 148.614000
0.050000 0.100000 162.749000
0.075000 0.100000 178.385000
0.100000 0.100000 196.604000
0.125000 0.100000 218.822000
0.150000 0.100000 245.479000
0.175000 0.100000 276.726000
0.200000 0.100000 315.013000
0.225000 0.100000 360.582000
0.250000 0.100000 420.738000
0.275000 0.100000 497.749000
0.300000 0.100000 602.585000

0.000000 0.125000 138.113000
0.025000 0.125000 151.169000
0.050000 0.125000 166.201000
0.075000 0.125000 184.677000
0.100000 0.125000 204.972000
0.125000 0.125000 230.773000
0.150000 0.125000 261.320000
0.175000 0.125000 298.077500
0.200000 0.125000 345.606000
0.225000 0.125000 405.963000
0.250000 0.125000 487.429000
0.275000 0.125000 600.312000
0.300000 0.125000 760.993000

0.000000 0.150000 140.346000
0.025000 0.150000 154.409500
0.050000 0.150000 171.110500
0.075000 0.150000 191.816000
0.100000 0.150000 215.408000
0.125000 0.150000 243.660000
0.150000 0.150000 278.676000
0.175000 0.150000 325.446500
0.200000 0.150000 385.755000
0.225000 0.150000 468.558500
0.250000 0.150000 584.042000
0.275000 0.150000 761.659000
0.300000 0.150000 1073.324500

0.000000 0.175000 142.809500
0.025000 0.175000 158.168000
0.050000 0.175000 176.626500
0.075000 0.175000 199.052000
0.100000 0.175000 225.973000
0.125000 0.175000 259.841000
0.150000 0.175000 304.070500
0.175000 0.175000 361.576000
0.200000 0.175000 441.554000
0.225000 0.175000 561.067000
0.250000 0.175000 751.882000
0.275000 0.175000 1085.105000
0.300000 0.175000 1820.746500

0.000000 0.200000 145.615500
0.025000 0.200000 162.557000
0.050000 0.200000 183.355000
0.075000 0.200000 208.590500
0.100000 0.200000 240.284000
0.125000 0.200000 280.905000
0.150000 0.200000 335.052000
0.175000 0.200000 412.870500
0.200000 0.200000 531.013500
0.225000 0.200000 718.575000
0.250000 0.200000 1084.549500

0.000000 0.225000 149.001000
0.025000 0.225000 167.520000
0.050000 0.225000 190.366000
0.075000 0.225000 219.618000
0.100000 0.225000 256.898000
0.125000 0.225000 307.177500
0.150000 0.225000 379.021500
0.175000 0.225000 485.347000
0.200000 0.225000 663.645000
0.225000 0.225000 1024.234000

0.000000 0.250000 152.787000
0.025000 0.250000 173.219000
0.050000 0.250000 199.745000
0.075000 0.250000 234.132000
0.100000 0.250000 280.397000
0.125000 0.250000 341.867000
0.150000 0.250000 438.824000
0.175000 0.250000 600.277500
0.200000 0.250000 919.238500

0.000000 0.275000 157.494000
0.025000 0.275000 180.089000
0.050000 0.275000 210.585000
0.075000 0.275000 250.154000
0.100000 0.275000 307.446000
0.125000 0.275000 389.827000
0.150000 0.275000 528.048000

0.000000 0.300000 162.388000
0.025000 0.300000 187.824000
0.050000 0.300000 223.022000
0.075000 0.300000 272.284000
0.100000 0.300000 344.321000
0.125000 0.300000 459.731000
